Date,Month,Channel,Campaign,Device,Visitors,Leads,Qualified_Leads,Proposals,Customers,Avg_Deal_Value,Revenue,Ad_Spend,ROI_%
2024-01-25,2024-01,Organic Search,Retargeting,Desktop,478,169,99,43,16,1261,20176,4044.17,398.9
2024-01-13,2024-01,Paid Ads,Newsletter,Desktop,297,86,29,11,3,1683,5049,1280.54,294.3
2024-02-03,2024-02,Email Campaign,Brand Awareness,Mobile,216,89,57,33,17,762,12954,2269.5,470.8
2024-11-16,2024-11,Email Campaign,Brand Awareness,Mobile,140,65,43,25,13,1502,19526,550.55,3446.6
2024-02-04,2024-02,Paid Ads,Brand Awareness,Mobile,452,140,62,29,9,297,2673,3109.4,-14.0
2024-05-28,2024-05,Organic Search,Summer Sale,Desktop,227,67,35,18,9,954,8586,737.0,1065.0
2024-03-08,2024-03,Organic Search,Summer Sale,Desktop,494,142,74,40,18,1892,34056,4680.32,627.6
2024-11-25,2024-11,Paid Ads,Summer Sale,Mobile,462,132,55,22,9,1654,14886,1651.32,801.5
2024-05-25,2024-05,Organic Search,Product Launch,Mobile,278,98,49,23,10,1393,13930,3069.36,353.8
2024-03-18,2024-03,Email Campaign,Retargeting,Mobile,373,160,107,66,33,481,15873,2388.8,564.5
2024-02-01,2024-02,Social Media,Product Launch,Mobile,299,48,14,4,1,1378,1378,1382.88,-0.4
2024-09-03,2024-09,Organic Search,Brand Awareness,Desktop,349,123,77,44,17,421,7157,1287.81,455.7
2024-05-06,2024-05,Social Media,Product Launch,Desktop,259,46,14,5,1,1104,1104,394.68,179.7
2024-12-22,2024-12,Organic Search,Product Launch,Tablet,183,62,32,13,6,1860,11160,820.88,1259.5
2024-06-29,2024-06,Email Campaign,Brand Awareness,Desktop,179,65,38,18,9,1869,16821,366.6,4488.4
2024-03-16,2024-03,Email Campaign,Newsletter,Desktop,464,218,140,82,36,842,30312,1201.18,2423.5
2024-05-21,2024-05,Organic Search,Summer Sale,Desktop,391,130,66,32,14,1153,16142,1995.5,708.9
2024-04-22,2024-04,Email Campaign,Product Launch,Mobile,214,95,55,34,20,1377,27540,754.3,3551.1
2024-08-31,2024-08,Social Media,Retargeting,Desktop,232,38,12,4,1,1357,1357,1379.02,-1.6
2024-11-04,2024-11,Email Campaign,Retargeting,Desktop,397,184,109,56,31,1157,35867,2259.52,1487.4
2024-05-03,2024-05,Organic Search,Brand Awareness,Mobile,446,140,69,30,13,422,5486,3242.4,69.2
2024-10-20,2024-10,Referral,Retargeting,Desktop,102,51,30,18,9,1150,10350,2021.64,412.0
2024-12-27,2024-12,Social Media,Retargeting,Tablet,274,53,16,5,1,1741,1741,420.29,314.2
2024-06-18,2024-06,Paid Ads,Summer Sale,Mobile,215,57,19,8,3,453,1359,448.59,202.9
2024-07-21,2024-07,Email Campaign,Brand Awareness,Desktop,202,95,60,32,17,1111,18887,482.6,3813.6
2024-02-06,2024-02,Paid Ads,Retargeting,Mobile,266,81,29,11,3,330,990,1317.06,-24.8
2024-05-22,2024-05,Social Media,Newsletter,Mobile,209,34,10,3,0,969,0,1190.68,-100.0
2024-02-25,2024-02,Social Media,Brand Awareness,Desktop,412,71,25,10,3,942,2826,2460.86,14.8
2024-08-14,2024-08,Email Campaign,Summer Sale,Mobile,89,38,24,12,7,1809,12663,525.16,2311.3
2024-08-19,2024-08,Referral,Retargeting,Mobile,398,211,156,89,61,707,43127,5234.91,723.8
2024-09-20,2024-09,Email Campaign,Newsletter,Mobile,106,50,28,15,6,358,2148,810.5,165.0
2024-03-18,2024-03,Organic Search,Retargeting,Mobile,461,133,79,43,18,1519,27342,1224.93,2132.1
2024-02-01,2024-02,Organic Search,Retargeting,Desktop,259,85,46,21,9,1182,10638,1619.25,557.0
2024-06-11,2024-06,Referral,Brand Awareness,Desktop,320,164,129,74,39,1236,48204,1984.4,2329.1
2024-07-17,2024-07,Paid Ads,Brand Awareness,Tablet,482,118,53,23,8,1824,14592,901.52,1518.6
2024-08-01,2024-08,Email Campaign,Brand Awareness,Mobile,262,120,69,33,16,1734,27744,3714.0,647.0
2024-08-04,2024-08,Paid Ads,Product Launch,Tablet,216,66,24,9,3,415,1245,2255.88,-44.8
2024-02-12,2024-02,Paid Ads,Retargeting,Desktop,451,139,59,22,9,1049,9441,5044.31,87.2
2024-05-11,2024-05,Email Campaign,Retargeting,Desktop,109,44,28,13,5,643,3215,1485.0,116.5
2024-02-06,2024-02,Organic Search,Summer Sale,Tablet,306,111,69,38,19,1942,36898,2470.86,1393.3
2024-11-02,2024-11,Paid Ads,Product Launch,Desktop,484,127,58,23,8,948,7584,3360.42,125.7
2024-06-02,2024-06,Social Media,Retargeting,Desktop,350,55,17,6,1,381,381,592.9,-35.7
2024-03-30,2024-03,Social Media,Summer Sale,Mobile,290,53,19,6,1,1260,1260,1361.57,-7.5
2024-08-15,2024-08,Referral,Product Launch,Desktop,336,181,115,83,45,1943,87435,6926.87,1162.3
2024-02-25,2024-02,Organic Search,Newsletter,Desktop,314,98,45,19,8,743,5944,3345.72,77.7
2024-03-15,2024-03,Organic Search,Retargeting,Desktop,139,41,24,13,6,358,2148,1616.63,32.9
2024-04-03,2024-04,Paid Ads,Brand Awareness,Tablet,198,53,22,10,3,223,669,1302.21,-48.6
2024-08-30,2024-08,Paid Ads,Summer Sale,Tablet,244,68,23,9,3,1793,5379,1661.92,223.7
2024-11-06,2024-11,Organic Search,Retargeting,Desktop,363,119,65,34,16,1533,24528,2228.87,1000.5
2024-11-29,2024-11,Social Media,Summer Sale,Mobile,439,90,27,11,3,1418,4254,685.8,520.3
2024-06-16,2024-06,Social Media,Summer Sale,Mobile,207,35,13,4,1,1419,1419,1156.75,22.7
2024-10-19,2024-10,Email Campaign,Product Launch,Tablet,305,111,56,33,17,1712,29104,2900.43,903.4
2024-08-29,2024-08,Paid Ads,Retargeting,Mobile,126,30,10,4,1,515,515,806.4,-36.1
2024-05-21,2024-05,Email Campaign,Summer Sale,Desktop,296,139,88,44,22,655,14410,2862.01,403.5
2024-08-22,2024-08,Organic Search,Retargeting,Mobile,310,105,50,22,9,1022,9198,3103.8,196.3
2024-06-16,2024-06,Paid Ads,Summer Sale,Mobile,312,76,31,14,5,245,1225,1675.8,-26.9
2024-04-28,2024-04,Organic Search,Summer Sale,Mobile,384,120,64,32,13,1776,23088,2778.0,731.1
2024-06-22,2024-06,Paid Ads,Retargeting,Tablet,310,84,35,15,5,1909,9545,1624.56,487.5
2024-07-03,2024-07,Social Media,Retargeting,Desktop,237,43,15,5,1,911,911,1687.75,-46.0
2024-04-26,2024-04,Referral,Summer Sale,Desktop,396,225,162,107,67,898,60166,2925.0,1957.0
2024-04-29,2024-04,Social Media,Brand Awareness,Desktop,330,67,21,8,2,867,1734,530.64,226.8
2024-11-07,2024-11,Email Campaign,Product Launch,Desktop,477,221,113,53,28,407,11396,4901.78,132.5
2024-10-23,2024-10,Organic Search,Summer Sale,Mobile,183,55,31,13,6,463,2778,947.65,193.1
2024-11-04,2024-11,Paid Ads,Newsletter,Mobile,98,28,12,4,1,1949,1949,493.08,295.3
2024-04-02,2024-04,Paid Ads,Brand Awareness,Desktop,218,55,24,9,3,1978,5934,1623.05,265.6
2024-07-06,2024-07,Social Media,Product Launch,Desktop,429,88,31,11,3,1459,4377,1188.0,268.4
2024-08-01,2024-08,Social Media,Brand Awareness,Desktop,277,51,15,5,1,1264,1264,1297.95,-2.6
2024-06-25,2024-06,Paid Ads,Brand Awareness,Desktop,465,135,46,17,7,812,5684,2899.8,96.0
2024-11-14,2024-11,Paid Ads,Newsletter,Desktop,236,58,25,11,4,308,1232,2202.26,-44.1
2024-10-28,2024-10,Paid Ads,Retargeting,Desktop,171,47,21,9,3,1308,3924,459.19,754.5
2024-12-26,2024-12,Email Campaign,Retargeting,Mobile,339,148,79,49,29,1474,42746,1016.76,4104.1
2024-04-27,2024-04,Paid Ads,Brand Awareness,Tablet,117,28,12,5,2,1459,2918,859.6,239.5
2024-12-21,2024-12,Email Campaign,Newsletter,Desktop,311,134,84,50,29,422,12238,1315.88,830.0
2024-07-21,2024-07,Organic Search,Brand Awareness,Mobile,101,31,17,7,3,1511,4533,165.23,2643.4
2024-09-18,2024-09,Organic Search,Brand Awareness,Mobile,285,88,53,27,10,607,6070,1127.28,438.5
2024-03-27,2024-03,Organic Search,Newsletter,Desktop,111,34,19,9,3,1623,4869,395.42,1131.3
2024-09-30,2024-09,Paid Ads,Product Launch,Desktop,476,149,55,21,7,1638,11466,3498.52,227.7
2024-04-07,2024-04,Paid Ads,Summer Sale,Mobile,258,75,25,10,3,332,996,393.0,153.4
2024-08-24,2024-08,Social Media,Retargeting,Desktop,106,17,6,1,0,551,0,366.86,-100.0
2024-10-22,2024-10,Paid Ads,Retargeting,Tablet,92,24,8,3,1,610,610,945.6,-35.5
2024-11-01,2024-11,Organic Search,Retargeting,Tablet,98,30,18,8,3,1889,5667,288.0,1867.7
2024-09-09,2024-09,Referral,Newsletter,Mobile,132,64,48,32,21,266,5586,331.52,1585.0
2024-11-19,2024-11,Social Media,Newsletter,Mobile,372,62,19,8,2,1101,2202,2187.98,0.6
2024-10-13,2024-10,Organic Search,Newsletter,Mobile,317,111,56,25,10,1141,11410,1340.88,750.9
2024-01-28,2024-01,Organic Search,Brand Awareness,Mobile,376,118,66,34,15,970,14550,4698.76,209.7
2024-07-20,2024-07,Organic Search,Brand Awareness,Desktop,138,44,22,10,4,324,1296,1381.6,-6.2
2024-08-17,2024-08,Email Campaign,Product Launch,Desktop,241,112,70,36,16,668,10688,3139.36,240.5
2024-08-20,2024-08,Paid Ads,Retargeting,Mobile,383,98,43,18,6,1243,7458,2454.9,203.8
2024-05-20,2024-05,Organic Search,Newsletter,Desktop,90,31,17,8,3,1615,4845,655.34,639.3
2024-12-27,2024-12,Organic Search,Newsletter,Desktop,366,104,58,30,11,236,2596,2023.84,28.3
2024-02-10,2024-02,Paid Ads,Retargeting,Desktop,261,78,35,15,5,1876,9380,2538.12,269.6
2024-09-11,2024-09,Email Campaign,Newsletter,Desktop,362,152,100,62,28,815,22820,2767.92,724.4
2024-02-29,2024-02,Email Campaign,Retargeting,Mobile,383,182,101,56,29,1327,38483,1117.48,3343.7
2024-05-23,2024-05,Paid Ads,Summer Sale,Tablet,408,97,39,15,6,1293,7758,1329.87,483.4
2024-08-12,2024-08,Paid Ads,Retargeting,Mobile,96,30,12,5,2,668,1336,930.3,43.6
2024-06-10,2024-06,Organic Search,Retargeting,Desktop,103,33,19,9,3,701,2103,487.08,331.8
2024-05-05,2024-05,Organic Search,Product Launch,Desktop,457,160,89,44,17,1241,21097,4836.8,336.2
2024-01-24,2024-01,Paid Ads,Product Launch,Desktop,186,46,16,7,2,1860,3720,1374.48,170.6
2024-09-21,2024-09,Paid Ads,Summer Sale,Desktop,491,154,67,27,8,521,4168,3240.16,28.6
2024-07-17,2024-07,Paid Ads,Newsletter,Desktop,440,129,45,20,6,1902,11412,3583.62,218.4
2024-06-06,2024-06,Social Media,Brand Awareness,Desktop,342,52,16,6,1,1426,1426,390.0,265.6
2024-08-29,2024-08,Social Media,Brand Awareness,Mobile,321,59,19,7,1,1540,1540,649.0,137.3
2024-03-04,2024-03,Social Media,Brand Awareness,Desktop,88,13,4,1,0,581,0,517.4,-100.0
2024-09-14,2024-09,Organic Search,Summer Sale,Desktop,442,136,66,35,13,1765,22945,2566.32,794.1
2024-07-02,2024-07,Organic Search,Newsletter,Desktop,463,138,81,45,23,1891,43493,4698.9,825.6
2024-03-27,2024-03,Organic Search,Retargeting,Mobile,205,62,36,16,7,313,2191,1172.42,86.9
2024-05-30,2024-05,Organic Search,Retargeting,Mobile,447,146,74,40,19,1429,27151,3816.44,611.4
2024-01-23,2024-01,Referral,Retargeting,Desktop,160,85,65,44,24,1678,40272,1063.35,3687.3
2024-06-08,2024-06,Organic Search,Brand Awareness,Tablet,474,131,79,36,17,1952,33184,1879.85,1665.2
2024-09-22,2024-09,Social Media,Product Launch,Mobile,321,53,17,5,1,876,876,1202.04,-27.1
2024-12-02,2024-12,Organic Search,Brand Awareness,Mobile,483,152,87,48,19,546,10374,1211.44,756.3
2024-11-24,2024-11,Organic Search,Newsletter,Mobile,102,32,16,6,2,1771,3542,265.92,1232.0
2024-06-05,2024-06,Referral,Product Launch,Desktop,443,243,159,97,57,298,16986,4276.8,297.2
2024-11-25,2024-11,Social Media,Retargeting,Desktop,430,80,28,11,3,1102,3306,2305.6,43.4
2024-08-01,2024-08,Referral,Newsletter,Mobile,330,169,117,64,34,1620,55080,6009.64,816.5
2024-09-21,2024-09,Organic Search,Brand Awareness,Mobile,329,94,52,27,12,1104,13248,1114.84,1088.3
2024-01-18,2024-01,Email Campaign,Product Launch,Mobile,463,199,124,66,30,1572,47160,1884.53,2402.5
2024-04-13,2024-04,Paid Ads,Newsletter,Desktop,438,126,50,21,7,1741,12187,4599.0,165.0
2024-12-22,2024-12,Email Campaign,Newsletter,Mobile,82,29,15,8,4,719,2876,187.63,1432.8
2024-01-17,2024-01,Organic Search,Summer Sale,Mobile,400,109,57,26,10,1731,17310,3608.99,379.6
2024-04-19,2024-04,Paid Ads,Product Launch,Mobile,383,97,33,15,6,342,2052,2282.41,-10.1
2024-10-09,2024-10,Social Media,Retargeting,Desktop,193,37,13,5,1,1877,1877,641.95,192.4
2024-06-25,2024-06,Social Media,Brand Awareness,Mobile,373,70,22,8,2,201,402,581.7,-30.9
2024-01-30,2024-01,Email Campaign,Newsletter,Desktop,326,154,79,48,23,612,14076,4983.44,182.5
2024-08-26,2024-08,Organic Search,Product Launch,Mobile,221,77,38,20,7,1196,8372,2815.12,197.4
2024-01-04,2024-01,Paid Ads,Retargeting,Desktop,123,31,11,4,1,962,962,184.45,421.6
2024-01-25,2024-01,Organic Search,Summer Sale,Mobile,104,31,15,7,3,1753,5259,480.5,994.5
2024-01-17,2024-01,Organic Search,Brand Awareness,Mobile,498,168,87,37,18,1778,32004,1948.8,1542.2
2024-02-15,2024-02,Referral,Summer Sale,Desktop,363,187,125,83,56,1969,110264,6318.73,1645.0
2024-12-03,2024-12,Organic Search,Summer Sale,Desktop,181,54,33,18,7,381,2667,1254.42,112.6
2024-10-30,2024-10,Social Media,Brand Awareness,Mobile,124,22,8,3,0,1797,0,550.66,-100.0
2024-02-17,2024-02,Email Campaign,Summer Sale,Desktop,329,136,80,40,21,1135,23835,1230.8,1836.5
2024-12-25,2024-12,Social Media,Newsletter,Mobile,298,57,21,8,2,1021,2042,751.83,171.6
2024-12-02,2024-12,Email Campaign,Product Launch,Tablet,249,101,60,29,17,849,14433,2151.3,570.9
2024-11-21,2024-11,Social Media,Summer Sale,Desktop,358,66,20,6,1,303,303,950.4,-68.1
2024-04-21,2024-04,Social Media,Newsletter,Desktop,488,99,30,10,3,1442,4326,2733.39,58.3
2024-02-15,2024-02,Paid Ads,Retargeting,Desktop,243,60,23,9,3,452,1356,364.2,272.3
2024-08-29,2024-08,Paid Ads,Brand Awareness,Desktop,205,59,20,7,2,893,1786,1432.52,24.7
2024-04-15,2024-04,Organic Search,Product Launch,Mobile,317,107,51,24,9,1319,11871,4048.88,193.2
2024-04-17,2024-04,Paid Ads,Product Launch,Desktop,137,37,14,5,1,261,261,1169.94,-77.7
2024-04-28,2024-04,Organic Search,Product Launch,Tablet,269,75,45,25,10,1093,10930,2248.5,386.1
2024-12-02,2024-12,Email Campaign,Product Launch,Tablet,307,116,68,35,19,1409,26771,821.28,3159.7
2024-09-02,2024-09,Organic Search,Brand Awareness,Tablet,370,105,53,23,10,760,7600,2837.1,167.9
2024-08-30,2024-08,Organic Search,Retargeting,Desktop,118,41,22,12,5,873,4365,1358.33,221.4
2024-09-21,2024-09,Organic Search,Product Launch,Desktop,282,82,47,23,9,1280,11520,417.38,2660.1
2024-05-17,2024-05,Email Campaign,Brand Awareness,Desktop,114,44,22,13,6,1803,10818,606.76,1682.9
2024-03-04,2024-03,Organic Search,Product Launch,Mobile,386,131,62,28,10,1244,12440,4667.53,166.5
2024-07-05,2024-07,Social Media,Retargeting,Mobile,374,58,21,7,1,1058,1058,911.76,16.0
2024-02-05,2024-02,Social Media,Brand Awareness,Mobile,228,42,16,6,2,226,452,1040.76,-56.6
2024-06-05,2024-06,Paid Ads,Brand Awareness,Desktop,431,133,49,20,7,203,1421,3771.88,-62.3
2024-01-04,2024-01,Email Campaign,Brand Awareness,Desktop,467,197,127,69,36,475,17100,7659.36,123.3
2024-07-15,2024-07,Organic Search,Newsletter,Mobile,308,100,48,25,12,1755,21060,3381.0,522.9
2024-08-11,2024-08,Email Campaign,Brand Awareness,Desktop,87,33,19,9,4,227,908,253.77,257.8
2024-07-11,2024-07,Organic Search,Summer Sale,Mobile,252,80,48,22,8,563,4504,1248.8,260.7
2024-08-10,2024-08,Paid Ads,Newsletter,Desktop,496,125,55,22,8,398,3184,4061.25,-21.6
2024-10-09,2024-10,Social Media,Brand Awareness,Mobile,448,72,23,8,2,565,1130,1253.52,-9.9
2024-01-11,2024-01,Organic Search,Product Launch,Tablet,123,34,16,8,4,884,3536,579.02,510.7
2024-10-23,2024-10,Social Media,Retargeting,Mobile,450,83,26,9,2,1464,2928,2517.39,16.3
2024-09-14,2024-09,Organic Search,Brand Awareness,Mobile,343,107,58,33,14,1405,19670,2623.64,649.7
2024-05-01,2024-05,Referral,Product Launch,Desktop,257,113,80,45,30,696,20880,701.73,2875.5
2024-05-24,2024-05,Organic Search,Newsletter,Mobile,136,46,23,11,4,1027,4108,504.62,714.1
2024-03-24,2024-03,Paid Ads,Summer Sale,Mobile,231,62,22,8,3,1080,3240,717.96,351.3
2024-01-26,2024-01,Paid Ads,Newsletter,Mobile,206,63,21,7,3,210,630,1218.42,-48.3
2024-10-05,2024-10,Referral,Brand Awareness,Desktop,225,114,69,40,24,578,13872,4471.08,210.3
2024-09-13,2024-09,Paid Ads,Retargeting,Desktop,157,41,14,5,2,933,1866,529.72,252.3
2024-12-29,2024-12,Organic Search,Retargeting,Tablet,125,37,17,8,3,1725,5175,240.5,2051.8
2024-11-03,2024-11,Paid Ads,Brand Awareness,Desktop,476,138,52,24,10,1069,10690,4700.28,127.4
2024-04-13,2024-04,Email Campaign,Summer Sale,Tablet,495,196,109,63,27,661,17847,3410.4,423.3
2024-07-28,2024-07,Paid Ads,Brand Awareness,Mobile,275,72,31,12,4,1172,4688,2580.48,81.7
2024-09-06,2024-09,Referral,Summer Sale,Mobile,195,101,75,44,24,748,17952,3891.53,361.3
2024-10-07,2024-10,Email Campaign,Brand Awareness,Desktop,176,68,36,19,10,1158,11580,2095.08,452.7
2024-07-27,2024-07,Organic Search,Retargeting,Mobile,314,109,51,21,8,806,6448,3057.45,110.9
2024-02-04,2024-02,Paid Ads,Newsletter,Mobile,475,135,52,25,10,1696,16960,2662.2,537.1
2024-04-15,2024-04,Organic Search,Newsletter,Mobile,384,110,57,25,11,265,2915,2064.7,41.2
2024-04-28,2024-04,Paid Ads,Newsletter,Mobile,273,67,25,9,3,898,2694,1176.52,129.0
2024-12-18,2024-12,Paid Ads,Brand Awareness,Mobile,126,35,15,6,2,907,1814,675.15,168.7
2024-01-10,2024-01,Paid Ads,Product Launch,Mobile,494,143,52,23,9,1889,17001,1259.83,1249.5
2024-10-22,2024-10,Referral,Newsletter,Desktop,125,65,49,35,19,1166,22154,1107.6,1900.2
2024-11-12,2024-11,Organic Search,Newsletter,Mobile,191,66,32,18,8,1008,8064,1992.54,304.7
2024-02-16,2024-02,Organic Search,Retargeting,Desktop,230,83,43,22,11,1417,15587,501.32,3009.2
2024-02-13,2024-02,Email Campaign,Product Launch,Mobile,182,70,48,29,15,788,11820,795.9,1385.1
2024-09-06,2024-09,Organic Search,Summer Sale,Tablet,281,77,44,20,8,302,2416,2747.36,-12.1
2024-03-28,2024-03,Social Media,Product Launch,Desktop,330,65,20,6,1,1076,1076,1723.8,-37.6
2024-03-26,2024-03,Organic Search,Brand Awareness,Desktop,176,52,25,13,5,1222,6110,1739.4,251.3
2024-12-23,2024-12,Organic Search,Brand Awareness,Mobile,208,63,32,18,8,1304,10432,466.83,2134.6
2024-06-18,2024-06,Paid Ads,Retargeting,Mobile,242,62,27,10,3,400,1200,360.22,233.1
2024-04-06,2024-04,Organic Search,Brand Awareness,Desktop,460,140,73,41,20,788,15760,1845.2,754.1
2024-11-08,2024-11,Referral,Summer Sale,Mobile,299,135,93,66,38,963,36594,4210.65,769.1
2024-08-11,2024-08,Paid Ads,Retargeting,Desktop,257,82,34,15,6,1948,11688,1359.56,759.7
2024-10-04,2024-10,Organic Search,Newsletter,Desktop,136,44,26,13,6,1789,10734,493.24,2076.2
2024-06-28,2024-06,Social Media,Product Launch,Mobile,226,42,15,5,1,730,730,686.7,6.3
2024-01-20,2024-01,Paid Ads,Product Launch,Mobile,205,56,23,9,3,1958,5874,620.48,846.7
2024-09-07,2024-09,Social Media,Newsletter,Mobile,125,19,6,2,0,612,0,442.89,-100.0
2024-05-11,2024-05,Paid Ads,Brand Awareness,Desktop,251,60,24,10,3,1695,5085,1945.8,161.3
2024-02-03,2024-02,Paid Ads,Product Launch,Mobile,374,96,39,14,5,1034,5170,617.28,737.5
2024-12-30,2024-12,Email Campaign,Product Launch,Desktop,353,152,87,47,25,1180,29500,5361.04,450.3
2024-01-22,2024-01,Email Campaign,Retargeting,Desktop,115,51,29,14,7,1003,7021,911.37,670.4
2024-03-24,2024-03,Social Media,Newsletter,Mobile,303,61,19,7,2,1623,3246,1521.34,113.4
2024-06-19,2024-06,Social Media,Retargeting,Tablet,187,34,10,4,1,911,911,374.0,143.6
2024-08-21,2024-08,Paid Ads,Newsletter,Desktop,395,105,47,20,7,1824,12768,2559.9,398.8
2024-09-19,2024-09,Email Campaign,Brand Awareness,Mobile,361,167,103,62,35,259,9065,2433.19,272.6
2024-04-26,2024-04,Social Media,Retargeting,Mobile,246,40,14,4,1,1800,1800,740.8,143.0
2024-03-04,2024-03,Organic Search,Summer Sale,Desktop,150,42,25,12,5,598,2990,872.76,242.6
2024-12-24,2024-12,Social Media,Newsletter,Tablet,300,61,19,7,2,653,1306,1076.04,21.4
2024-06-03,2024-06,Referral,Product Launch,Desktop,494,270,190,118,63,243,15309,2716.2,463.6
2024-02-29,2024-02,Email Campaign,Brand Awareness,Mobile,216,101,67,37,19,375,7125,2506.82,184.2
2024-12-17,2024-12,Organic Search,Newsletter,Mobile,95,31,17,9,3,1439,4317,1213.03,255.9
2024-04-02,2024-04,Social Media,Product Launch,Desktop,423,82,24,7,2,543,1086,2509.2,-56.7
2024-08-16,2024-08,Organic Search,Product Launch,Desktop,366,133,82,44,21,824,17304,4057.83,326.4
2024-08-11,2024-08,Social Media,Summer Sale,Mobile,273,54,18,6,1,1303,1303,2154.06,-39.5
2024-06-05,2024-06,Organic Search,Product Launch,Mobile,266,82,42,19,7,1488,10416,497.74,1992.7
2024-02-04,2024-02,Paid Ads,Brand Awareness,Tablet,234,60,25,9,3,552,1656,2203.2,-24.8
2024-12-02,2024-12,Paid Ads,Newsletter,Tablet,173,43,15,6,2,326,652,268.32,143.0
2024-08-27,2024-08,Social Media,Newsletter,Desktop,199,34,11,4,1,1674,1674,199.24,740.2
2024-04-20,2024-04,Social Media,Retargeting,Mobile,460,84,27,10,2,1138,2276,2195.76,3.7
2024-10-30,2024-10,Organic Search,Product Launch,Mobile,200,55,27,13,5,347,1735,1562.55,11.0
2024-04-04,2024-04,Email Campaign,Brand Awareness,Mobile,229,87,58,35,20,431,8620,1211.04,611.8
2024-03-08,2024-03,Referral,Retargeting,Mobile,474,220,163,120,72,562,40464,3977.6,917.3
2024-09-02,2024-09,Email Campaign,Newsletter,Desktop,93,36,22,13,7,1723,12061,979.56,1131.3
2024-03-19,2024-03,Paid Ads,Product Launch,Desktop,469,135,53,21,8,306,2448,3642.3,-32.8
2024-04-02,2024-04,Paid Ads,Summer Sale,Desktop,158,50,18,7,2,201,402,809.0,-50.3
2024-06-18,2024-06,Organic Search,Summer Sale,Mobile,98,27,12,6,3,1788,5364,139.05,3757.6
2024-04-02,2024-04,Social Media,Product Launch,Desktop,198,30,9,3,1,319,319,398.7,-20.0
2024-05-18,2024-05,Paid Ads,Newsletter,Mobile,393,106,47,20,6,1558,9348,2400.9,289.4
2024-11-16,2024-11,Email Campaign,Product Launch,Tablet,217,96,51,29,15,1196,17940,1355.52,1223.5
2024-03-17,2024-03,Organic Search,Brand Awareness,Mobile,114,32,17,9,4,1812,7248,1252.48,478.7
2024-04-08,2024-04,Organic Search,Product Launch,Tablet,215,59,28,15,7,1377,9639,1259.65,665.2
2024-11-23,2024-11,Social Media,Brand Awareness,Mobile,162,25,8,3,0,1278,0,248.5,-100.0
2024-08-09,2024-08,Paid Ads,Newsletter,Mobile,464,130,53,21,7,1955,13685,4162.6,228.8
2024-08-18,2024-08,Referral,Newsletter,Desktop,445,194,117,75,40,902,36080,6270.08,475.4
2024-10-03,2024-10,Paid Ads,Product Launch,Tablet,111,35,15,6,2,1563,3126,253.4,1133.6
2024-08-21,2024-08,Organic Search,Retargeting,Mobile,478,139,84,37,18,1037,18666,1231.54,1415.7
2024-06-02,2024-06,Email Campaign,Summer Sale,Mobile,440,208,110,54,24,1783,42792,2645.76,1517.4
2024-03-04,2024-03,Email Campaign,Summer Sale,Tablet,260,100,68,36,18,944,16992,3069.0,453.7
2024-05-25,2024-05,Organic Search,Product Launch,Desktop,471,158,78,39,16,616,9856,2005.02,391.6
2024-06-19,2024-06,Referral,Retargeting,Mobile,213,97,75,51,33,1812,59796,1771.22,3276.0
2024-04-12,2024-04,Organic Search,Product Launch,Tablet,238,86,41,19,8,1802,14416,1871.36,670.3
